name,type,parameters,description
index_option_kcb_min_qvix,function,[],"科创板 期权波动率指数 QVIX-分时
http://1.optbbs.com/s/vix.shtml?KCB
:return: 科创板 期权波动率指数 QVIX-分时
:rtype: pandas.DataFrame"
index_option_kcb_qvix,function,[],"科创板 期权波动率指数 QVIX
http://1.optbbs.com/s/vix.shtml?KCB
:return: 科创板 期权波动率指数 QVIX
:rtype: pandas.DataFrame"
index_outer_quote_sugar_msweet,function,[],"沐甜科技数据中心-配额外进口糖估算指数
https://www.msweet.com.cn/mtkj/sjzx13/index.html
:return: 配额内进口糖估算指数
:rtype: pandas.DataFrame"
index_pmi_com_cx,function,[],"财新数据-指数报告-财新中国 PMI-综合 PMI
https://yun.ccxe.com.cn/indices/pmi
:return: 财新中国 PMI-综合 PMI
:rtype: pandas.DataFrame"
index_pmi_man_cx,function,[],"财新数据-指数报告-财新中国 PMI-制造业 PMI
https://yun.ccxe.com.cn/indices/pmi
:return: 财新中国 PMI-制造业 PMI
:rtype: pandas.DataFrame"
index_pmi_ser_cx,function,[],"财新数据-指数报告-财新中国 PMI-服务业 PMI
https://yun.ccxe.com.cn/indices/pmi
:return: 财新中国 PMI-服务业 PMI
:rtype: pandas.DataFrame"
index_price_cflp,function,['symbol'],"中国公路物流运价指数
http://index.0256.cn/expx.htm
:param symbol: choice of {""周指数"", ""月指数"", ""季度指数"", ""年度指数""}
:type symbol: str
:return: 中国公路物流运价指数
:rtype: pandas.DataFrame"
index_qli_cx,function,[],"财新数据-指数报告-高质量因子
https://yun.ccxe.com.cn/indices/qli
:return: 高质量因子
:rtype: pandas.DataFrame"
index_realtime_fund_sw,function,['symbol'],"申万宏源研究-申万指数-指数发布-基金指数-实时行情
https://www.swsresearch.com/institute_sw/allIndex/releasedIndex
:param symbol: choice of {""基础一级"", ""基础二级"", ""基础三级"", ""特色指数""}
:type symbol: str
:return: 基金指数-实时行情
:rtype: pandas..."
index_realtime_sw,function,['symbol'],"申万宏源研究-指数系列
https://www.swsresearch.com/institute_sw/allIndex/releasedIndex
:param symbol: choice of {""市场表征"", ""一级行业"", ""二级行业"", ""风格指数"", ""大类风格指数"", ""金创指数""}
:type symbol: str
:return: 指数系列实时行情数据
:rtype: pa..."
index_si_cx,function,[],"财新数据-指数报告-溢出指数
https://yun.ccxe.com.cn/indices/dei
:return: 溢出指数
:rtype: pandas.DataFrame"
index_stock_cons,function,['symbol'],"最新股票指数的成份股目录
https://vip.stock.finance.sina.com.cn/corp/view/vII_NewestComponent.php?page=1&indexid=399639
:param symbol: 指数代码, 可以通过 ak.index_stock_info() 函数获取
:type symbol: str
:return: 最新股票指数的成份股目录
..."
index_stock_cons_csindex,function,['symbol'],"中证指数网站-成份股目录
https://www.csindex.com.cn/zh-CN/indices/index-detail/000300
:param symbol: 指数代码, 可以通过 ak.index_stock_info() 函数获取
:type symbol: str
:return: 最新指数的成份股
:rtype: pandas.DataFrame"
index_stock_cons_sina,function,['symbol'],"新浪新版股票指数成份页面, 目前该接口可获取指数数量较少
https://vip.stock.finance.sina.com.cn/mkt/#zhishu_000040
:param symbol: 指数代码
:type symbol: str
:return: 指数的成份股
:rtype: pandas.DataFrame"
index_stock_cons_weight_csindex,function,['symbol'],"中证指数网站-样本权重
https://www.csindex.com.cn/zh-CN/indices/index-detail/000300
:param symbol: 指数代码, 可以通过 ak.index_stock_info() 接口获取
:type symbol: str
:return: 最新指数的成份股权重
:rtype: pandas.DataFrame"
index_stock_info,function,[],"聚宽-指数数据-指数列表
https://www.joinquant.com/data/dict/indexData
:return: 指数信息的数据框
:rtype: pandas.DataFrame"
index_sugar_msweet,function,[],"沐甜科技数据中心-中国食糖指数
https://www.msweet.com.cn/mtkj/sjzx13/index.html
:return: 中国食糖指数
:rtype: pandas.DataFrame"
index_ti_cx,function,[],"财新数据-指数报告-科技投入指数
https://yun.ccxe.com.cn/indices/nei
:return: 科技投入指数
:rtype: pandas.DataFrame"
index_us_stock_sina,function,['symbol'],"新浪财经-美股指数行情
https://stock.finance.sina.com.cn/usstock/quotes/.IXIC.html
:param symbol: choice of {"".IXIC"", "".DJI"", "".INX"", "".NDX""}
:type symbol: str
:return: 美股指数行情
:rtype: pandas.DataFrame"
index_volume_cflp,function,['symbol'],"中国公路物流运量指数
http://index.0256.cn/expx.htm
:param symbol: choice of {""月指数"", ""季度指数"", ""年度指数""}
:type symbol: str
:return: 中国公路物流运量指数
:rtype: pandas.DataFrame"
index_yw,function,['symbol'],"义乌小商品指数
https://www.ywindex.com/Home/Product/index/
:param symbol: choice of {""周价格指数"", ""月价格指数"", ""月景气指数""}
:type symbol: str
:return: 指数结果
:rtype: pandas.DataFrame"
index_zh_a_hist,function,"['symbol', 'period', 'start_date', 'end_date']","东方财富网-中国股票指数-行情数据
https://quote.eastmoney.com/zz/2.000859.html
:param symbol: 指数代码
:type symbol: str
:param period: choice of {'daily', 'weekly', 'monthly'}
:type period: str
:param start_date: 开始日期
:..."
index_zh_a_hist_min_em,function,"['symbol', 'period', 'start_date', 'end_date']","东方财富网-指数数据-每日分时行情
https://quote.eastmoney.com/center/hszs.html
:param symbol: 指数代码
:type symbol: str
:param period: choice of {'1', '5', '15', '30', '60'}
:type period: str
:param start_date: 开始日期
:ty..."
macro_australia_bank_rate,function,[],"东方财富-经济数据-澳大利亚-央行公布利率决议
https://data.eastmoney.com/cjsj/foreign_5_6.html
:return: 央行公布利率决议
:rtype: pandas.DataFrame"
macro_australia_cpi_quarterly,function,[],"东方财富-经济数据-澳大利亚-消费者物价指数季率
https://data.eastmoney.com/cjsj/foreign_5_4.html
:return: 消费者物价指数季率
:rtype: pandas.DataFrame"
macro_australia_cpi_yearly,function,[],"东方财富-经济数据-澳大利亚-消费者物价指数年率
https://data.eastmoney.com/cjsj/foreign_5_5.html
:return: 消费者物价指数年率
:rtype: pandas.DataFrame"
macro_australia_ppi_quarterly,function,[],"东方财富-经济数据-澳大利亚-生产者物价指数季率
https://data.eastmoney.com/cjsj/foreign_5_3.html
:return: 生产者物价指数季率
:rtype: pandas.DataFrame"
macro_australia_retail_rate_monthly,function,[],"东方财富-经济数据-澳大利亚-零售销售月率
https://data.eastmoney.com/cjsj/foreign_5_0.html
:return: 零售销售月率
:rtype: pandas.DataFrame"
macro_australia_trade,function,[],"东方财富-经济数据-澳大利亚-贸易帐
https://data.eastmoney.com/cjsj/foreign_5_1.html
:return: 贸易帐
:rtype: pandas.DataFrame"
macro_australia_unemployment_rate,function,[],"东方财富-经济数据-澳大利亚-失业率
https://data.eastmoney.com/cjsj/foreign_5_2.html
:return: 失业率
:rtype: pandas.DataFrame"
macro_bank_australia_interest_rate,function,[],"澳洲联储决议报告, 数据区间从 19800201-至今
https://datacenter.jin10.com/reportType/dc_australia_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_australia_interest_rate_decision_all.js?v=1578582414
:return..."
macro_bank_brazil_interest_rate,function,[],"巴西利率决议报告, 数据区间从 20080201-至今
https://datacenter.jin10.com/reportType/dc_brazil_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_brazil_interest_rate_decision_all.js?v=1578582718
:return: 巴西利率..."
macro_bank_china_interest_rate,function,[],"中国央行决议报告, 数据区间从 19990105-至今
https://datacenter.jin10.com/reportType/dc_newzealand_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_newzealand_interest_rate_decision_all.js?v=1578582075
:retu..."
macro_bank_english_interest_rate,function,[],"英国央行决议报告, 数据区间从 19700101-至今
https://datacenter.jin10.com/reportType/dc_english_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_english_interest_rate_decision_all.js?v=1578582331
:return: 英国..."
macro_bank_euro_interest_rate,function,[],"欧洲央行决议报告, 数据区间从 19990101-至今
https://datacenter.jin10.com/reportType/dc_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_interest_rate_decision_all.js?v=1578581663
:return: 欧洲央行决议报告-今值(%)
:rt..."
macro_bank_india_interest_rate,function,[],"印度利率决议报告, 数据区间从 20000801-至今
https://datacenter.jin10.com/reportType/dc_india_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_india_interest_rate_decision_all.js?v=1578582645
:return: 印度利率决议..."
macro_bank_japan_interest_rate,function,[],"日本利率决议报告, 数据区间从 20080214-至今
https://datacenter.jin10.com/reportType/dc_japan_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_japan_interest_rate_decision_all.js?v=1578582485
:return: 日本利率决议..."
macro_bank_newzealand_interest_rate,function,[],"新西兰联储决议报告, 数据区间从 19990401-至今
https://datacenter.jin10.com/reportType/dc_newzealand_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_newzealand_interest_rate_decision_all.js?v=1578582075
:ret..."
macro_bank_russia_interest_rate,function,[],"俄罗斯利率决议报告, 数据区间从 20030601-至今
https://datacenter.jin10.com/reportType/dc_russia_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_russia_interest_rate_decision_all.js?v=1578582572
:return: 俄罗斯..."
macro_bank_switzerland_interest_rate,function,[],"瑞士央行利率决议报告, 数据区间从 20080313-至今
https://datacenter.jin10.com/reportType/dc_switzerland_interest_rate_decision
https://cdn.jin10.com/dc/reports/dc_switzerland_interest_rate_decision_all.js?v=1578582240
:..."
macro_bank_usa_interest_rate,function,[],"美联储利率决议报告, 数据区间从 19820927-至今
https://datacenter.jin10.com/reportType/dc_usa_interest_rate_decision
:return: 美联储利率决议报告-今值(%)
:rtype: pandas.Series"
macro_canada_bank_rate,function,[],"东方财富-经济数据-加拿大-央行公布利率决议
https://data.eastmoney.com/cjsj/foreign_7_4.html
:return: 央行公布利率决议
:rtype: pandas.DataFrame"
macro_canada_core_cpi_monthly,function,[],"东方财富-经济数据-加拿大-核心消费者物价指数月率
https://data.eastmoney.com/cjsj/foreign_7_6.html
:return: 核心消费者物价指数月率
:rtype: pandas.DataFrame"
macro_canada_core_cpi_yearly,function,[],"东方财富-经济数据-加拿大-核心消费者物价指数年率
https://data.eastmoney.com/cjsj/foreign_7_5.html
:return: 核心消费者物价指数年率
:rtype: pandas.DataFrame"
macro_canada_cpi_monthly,function,[],"东方财富-经济数据-加拿大-消费者物价指数月率
https://data.eastmoney.com/cjsj/foreign_7_8.html
:return: 消费者物价指数月率
:rtype: pandas.DataFrame"
macro_canada_cpi_yearly,function,[],"东方财富-经济数据-加拿大-消费者物价指数年率
https://data.eastmoney.com/cjsj/foreign_7_7.html
:return: 消费者物价指数年率
:rtype: pandas.DataFrame"
macro_canada_gdp_monthly,function,[],"东方财富-经济数据-加拿大-GDP 月率
https://data.eastmoney.com/cjsj/foreign_7_9.html
:return: GDP 月率
:rtype: pandas.DataFrame"
macro_canada_new_house_rate,function,[],"东方财富-经济数据-加拿大-新屋开工
https://data.eastmoney.com/cjsj/foreign_7_0.html
:return: 新屋开工
:rtype: pandas.DataFrame"
macro_canada_retail_rate_monthly,function,[],"东方财富-经济数据-加拿大-零售销售月率
https://data.eastmoney.com/cjsj/foreign_7_3.html
:return: 零售销售月率
:rtype: pandas.DataFrame"
macro_canada_trade,function,[],"东方财富-经济数据-加拿大-贸易帐
https://data.eastmoney.com/cjsj/foreign_7_2.html
:return: 贸易帐
:rtype: pandas.DataFrame"
macro_canada_unemployment_rate,function,[],"东方财富-经济数据-加拿大-失业率
https://data.eastmoney.com/cjsj/foreign_7_1.html
:return: 失业率
:rtype: pandas.DataFrame"
macro_china_agricultural_index,function,[],"农副指数
https://data.eastmoney.com/cjsj/hyzs_list_EMI00662543.html
:return: 农副指数
:rtype: pandas.DataFrame"
macro_china_agricultural_product,function,[],"农产品批发价格总指数
https://data.eastmoney.com/cjsj/hyzs_list_EMI00009274.html
:return: 农产品批发价格总指数
:rtype: pandas.DataFrame"
macro_china_au_report,function,[],"上海黄金交易所报告, 数据区间从20100331-至今
https://datacenter.jin10.com/reportType/dc_sge_report
:return: pandas.DataFrame"
macro_china_bank_financing,function,[],"银行理财产品发行数量
https://data.eastmoney.com/cjsj/hyzs_list_EMI01516267.html
:return: 银行理财产品发行数量
:rtype: pandas.DataFrame"
macro_china_bdti_index,function,[],"原油运输指数
https://data.eastmoney.com/cjsj/hyzs_list_EMI00107668.html
:return: 原油运输指数
:rtype: pandas.DataFrame"
macro_china_bond_public,function,[],"中国-债券信息披露-债券发行
https://www.chinamoney.com.cn/chinese/xzjfx/
:return: 债券发行
:rtype: pandas.DataFrame"
macro_china_bsi_index,function,[],"超灵便型船运价指数
https://data.eastmoney.com/cjsj/hyzs_list_EMI00107667.html
:return: 超灵便型船运价指数
:rtype: pandas.DataFrame"
macro_china_central_bank_balance,function,[],"新浪财经-中国宏观经济数据-央行货币当局资产负债
https://finance.sina.com.cn/mac/#fininfo-8-0-31-2
:return: 央行货币当局资产负债
:rtype: pandas.DataFrame"
macro_china_commodity_price_index,function,[],"大宗商品价格
https://data.eastmoney.com/cjsj/hyzs_list_EMI00662535.html
:return: 大宗商品价格
:rtype: pandas.DataFrame"
macro_china_construction_index,function,[],"建材指数
https://data.eastmoney.com/cjsj/hyzs_list_EMI00662541.html
:return: 建材指数
:rtype: pandas.DataFrame"
macro_china_construction_price_index,function,[],"建材价格指数
https://data.eastmoney.com/cjsj/hyzs_list_EMI00237146.html
:return: 建材价格指数
:rtype: pandas.DataFrame"
macro_china_consumer_goods_retail,function,[],"东方财富-经济数据-社会消费品零售总额
https://data.eastmoney.com/cjsj/xfp.html
:return: 社会消费品零售总额
:rtype: pandas.DataFrame"
macro_china_cpi,function,[],"东方财富-中国居民消费价格指数
https://data.eastmoney.com/cjsj/cpi.html
:return: 东方财富-中国居民消费价格指数
:rtype: pandas.DataFrame"
